STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total
Gujarat,Kachchh West(B),2021,2,0,32,0,1,4,0,0,0,0,0,103
Gujarat,Kheda,2021,3,0,13,0,0,4,0,0,0,0,0,89
Gujarat,Mahisagar,2021,1,0,11,0,0,4,0,0,0,0,0,74
Gujarat,Mehsana,2021,2,0,30,3,0,5,0,0,0,1,0,133
Gujarat,Morbi,2021,2,0,16,0,0,1,0,0,0,0,0,71
Gujarat,Narmada,2021,0,0,3,0,1,0,0,0,0,0,0,55
Gujarat,Navsari,2021,0,0,5,0,0,0,0,0,0,0,0,36
Gujarat,Panchmahal,2021,5,0,2,1,0,2,0,0,0,2,0,76
Gujarat,Patan,2021,0,0,13,0,1,3,0,0,0,0,0,83
Gujarat,Porbandar,2021,1,0,3,0,0,2,0,0,0,0,1,31
Gujarat,Rajkot City,2021,3,0,36,0,0,4,0,0,0,0,0,128
Gujarat,Rajkot Rural,2021,2,0,15,2,0,3,0,0,0,0,0,125
Gujarat,Sabarkantha,2021,3,0,44,2,1,3,0,0,0,1,1,126
Gujarat,Surat City,2021,9,0,213,0,0,11,0,0,0,0,0,479
Gujarat,Surat Rural,2021,2,0,15,0,0,5,0,0,0,0,0,82
Gujarat,Surendranagar,2021,0,0,23,7,0,0,0,0,0,0,0,88
Gujarat,Tapi,2021,0,0,4,0,0,0,0,0,0,0,0,32
Gujarat,Vadodara City,2021,1,0,29,0,0,5,0,0,0,0,0,112
Gujarat,Vadodara Rural,2021,1,0,19,0,0,0,0,0,0,0,0,168
Gujarat,Valsad,2021,1,0,32,0,1,2,0,0,0,0,0,114
Gujarat,W.Rly Ahmedabad,2021,3,0,2,0,0,2,0,0,0,0,0,10
Gujarat,W.Rly Vadodara,2021,2,0,1,0,0,1,0,0,0,0,0,5
Gujarat,Cyber Ahmedabad Range,2021,0,0,0,0,0,0,0,0,0,0,0,1
Gujarat,Cyber Bhavnagar Range,2021,0,0,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Border Range,2021,0,0,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Gandhinagar Range,2021,0,0,0,0,0,0,0,0,0,0,0,2
Gujarat,Cyber Junagadh Range,2021,0,0,0,0,0,0,0,0,0,0,0,1
Gujarat,Cyber Panchmahal Range,2021,0,0,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Rajkot Range,2021,0,0,0,0,0,0,0,0,0,0,0,0
Gujarat,Cyber Surat Range,2021,0,0,0,0,0,0,0,0,0,0,0,5
Gujarat,Cyber Vadodara Range,2021,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,Ambala,2021,0,0,74,0,1,2,28,0,0,3,0,214
Haryana,Bhiwani,2021,1,0,38,0,0,0,37,0,1,0,0,181
Haryana,Faridabad,2021,6,0,307,2,3,8,154,0,0,0,0,746
Haryana,Fatehabad,2021,2,0,45,0,1,1,27,0,0,4,1,192
Haryana,GRP,2021,1,0,5,0,1,2,3,0,0,0,0,13
Haryana,Gurugram,2021,12,0,169,0,1,0,113,0,0,1,0,584
Haryana,Hissar,2021,1,0,58,0,0,0,56,0,1,3,0,305
Haryana,Jhajjar,2021,2,0,66,1,0,2,37,0,0,1,0,151
Haryana,Jind,2021,0,0,49,0,0,3,46,0,0,2,0,190
Haryana,Kaithal,2021,1,0,68,0,0,0,56,0,0,2,0,153
Haryana,Karnal,2021,0,0,97,2,3,1,79,0,0,1,0,424
Haryana,Kurukshetra,2021,0,0,93,0,0,1,0,0,0,2,0,181
Haryana,Mahendergarh,2021,0,0,23,0,0,0,14,0,0,1,0,75
Haryana,Nuh,2021,1,0,33,3,0,3,28,0,0,1,0,121
Haryana,Palwal,2021,4,0,36,0,0,2,34,0,0,0,0,179
Haryana,Panchkula,2021,1,0,62,5,0,0,0,0,0,1,0,195
Haryana,Panipat,2021,6,0,357,0,0,1,52,0,0,4,0,601
Haryana,Rewari,2021,0,0,30,0,0,0,30,0,0,0,0,127
Haryana,Rohtak,2021,2,0,130,0,1,0,36,0,0,0,1,290
Haryana,Sirsa,2021,1,0,66,0,0,0,66,0,0,3,0,153
Haryana,Sonipat,2021,0,0,69,0,0,0,69,0,0,0,0,154
Haryana,Yamunanagar,2021,0,0,136,0,0,2,0,0,1,3,0,278
Haryana,Irrigation & Power,2021,0,0,0,0,0,0,0,0,0,0,0,0
Haryana,Charkhi Dadri,2021,1,0,20,1,0,0,10,0,0,0,0,74
Haryana,Hansi,2021,1,0,19,0,0,0,17,0,0,1,1,119
Himachal Pradesh,Baddi,2021,1,21,28,0,0,4,0,0,0,0,0,62
Himachal Pradesh,Bilaspur,2021,0,12,22,0,1,0,1,0,0,1,0,40
Himachal Pradesh,Chamba,2021,1,11,17,0,0,2,0,0,0,0,0,38
Himachal Pradesh,CID,2021,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,GRP,2021,0,0,0,0,0,0,0,0,0,0,0,0
Himachal Pradesh,Hamirpur,2021,0,3,26,0,0,1,0,0,0,0,0,36
Himachal Pradesh,Kangra,2021,0,25,62,0,0,0,0,0,0,0,0,101
Himachal Pradesh,Kinnaur,2021,0,6,12,0,0,0,4,0,0,0,0,18
Himachal Pradesh,Kullu,2021,0,12,17,0,0,0,0,0,0,0,0,40
Himachal Pradesh,Lahaul & Spiti,2021,0,1,1,0,0,1,0,0,0,0,0,4
Himachal Pradesh,Mandi,2021,1,30,55,0,0,1,0,0,0,3,0,105
Himachal Pradesh,Shimla,2021,0,37,65,0,0,2,0,0,0,0,0,111
Himachal Pradesh,Sirmaur,2021,0,37,30,0,0,1,0,0,0,0,0,87
Himachal Pradesh,Solan,2021,1,7,36,0,0,1,2,0,0,0,0,49
Himachal Pradesh,Una,2021,1,13,22,0,0,0,0,0,0,1,0,49
Himachal Pradesh,Cyber,2021,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Anantnag,2021,0,0,25,0,0,2,0,0,0,0,0,54
Jammu & Kashmir,Awantipora,2021,0,0,3,0,0,0,0,0,0,0,0,11
Jammu & Kashmir,Bandipora,2021,0,0,0,0,0,0,0,0,0,0,0,12
Jammu & Kashmir,Baramulla,2021,0,0,28,0,0,1,0,0,0,0,0,40
Jammu & Kashmir,Budgam,2021,1,0,0,0,0,0,0,0,0,0,0,31
Jammu & Kashmir,Crime Jammu,2021,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Crime Srinagar,2021,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Doda,2021,0,0,0,0,0,0,0,0,0,0,0,11
Jammu & Kashmir,Ganderbal,2021,0,0,18,0,0,0,0,0,0,0,0,33
Jammu & Kashmir,Handwara,2021,0,0,15,0,0,0,0,0,0,0,0,30
Jammu & Kashmir,Jammu,2021,0,0,104,0,0,0,0,0,0,0,0,138
Jammu & Kashmir,Kathua,2021,0,0,30,1,0,1,0,0,0,0,0,49
Jammu & Kashmir,Kishtwar,2021,0,0,11,0,0,0,0,0,0,0,0,16
Jammu & Kashmir,Kulgam,2021,0,0,0,0,0,0,0,0,0,0,0,10
Jammu & Kashmir,Kupwara,2021,0,0,1,0,0,0,0,0,0,0,0,15
Jammu & Kashmir,Poonch,2021,2,1,19,0,1,2,0,0,0,1,2,55
Jammu & Kashmir,Pulwama,2021,0,0,10,0,0,0,0,0,0,0,0,21
Jammu & Kashmir,Railways Jammu,2021,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Railways Kashmir,2021,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Railways Katra,2021,0,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,Rajouri,2021,2,1,38,1,0,0,0,0,0,1,0,52
Jammu & Kashmir,Ramban,2021,0,0,7,0,0,0,0,0,0,0,0,19
Jammu & Kashmir,Reasi,2021,1,0,24,0,0,0,0,0,0,0,0,35
Jammu & Kashmir,Samba,2021,0,0,22,0,0,0,0,0,0,0,0,29
Jammu & Kashmir,Shopian,2021,0,0,15,0,0,0,0,0,0,0,0,21
Jammu & Kashmir,Sopore,2021,0,0,31,0,0,0,0,0,0,0,0,35
Jammu & Kashmir,Srinagar,2021,0,0,54,1,0,3,0,0,0,0,0,81
Jammu & Kashmir,Udhampur,2021,1,0,23,0,0,0,0,0,0,0,0,44
Jammu & Kashmir,Cyber Crime Jammu,2021,0,0,0,0,0,0,0,0,0,0,0,2
Jammu & Kashmir,Cyber Crime Kashmir,2021,0,0,0,0,0,0,0,0,0,0,0,1
Jammu & Kashmir,Anti Narcotic Task Force Jammu,2021,0,0,0,0,0,0,0,0,0,0,0,0
Jharkhand,Bokaro,2021,0,49,0,0,0,0,0,0,0,0,0,108
Jharkhand,Chaibasa,2021,0,45,0,0,0,4,0,0,0,0,0,98
Jharkhand,Chatra,2021,0,0,17,0,0,0,0,0,0,0,0,59
Jharkhand,Deoghar,2021,1,18,60,0,0,0,60,0,0,0,0,114
Jharkhand,Dhanbad,2021,0,49,2,0,0,0,0,0,0,0,0,168
Jharkhand,Dhanbad Railway,2021,0,0,2,0,0,0,1,0,0,0,0,2
Jharkhand,Dumka,2021,0,0,37,0,0,0,0,0,0,0,0,75
Jharkhand,Garhwa,2021,0,0,85,0,0,0,85,0,0,3,0,162
Jharkhand,Giridih,2021,2,0,36,0,0,0,13,0,0,0,0,66
Jharkhand,Godda,2021,0,22,16,0,0,0,16,0,0,0,0,41
Jharkhand,Gumla,2021,7,31,43,0,0,0,0,0,0,0,0,156
Jharkhand,Hazaribagh,2021,0,40,42,0,0,0,2,0,0,0,0,154
Jharkhand,Jamshedpur,2021,0,0,0,0,0,0,0,0,0,0,0,46
Jharkhand,Jamshedpur Railway,2021,0,0,1,0,0,0,0,0,0,0,0,3
Jharkhand,Jamtara,2021,0,0,10,0,0,0,8,0,0,0,0,29
Jharkhand,Khunti,2021,0,0,0,0,0,0,0,0,0,0,0,20
Jharkhand,Koderma,2021,0,0,29,0,0,0,17,0,0,1,0,54
Jharkhand,Latehar,2021,0,0,17,0,0,0,15,0,0,0,0,70
Jharkhand,Lohardagga,2021,0,0,0,0,0,0,0,0,0,0,0,20
Jharkhand,Pakur,2021,0,35,27,0,0,0,0,0,0,0,0,62
Jharkhand,Palamu,2021,0,0,84,0,0,3,51,0,0,0,0,140
Jharkhand,Ramgarh,2021,0,2,3,0,0,0,3,0,0,0,0,24
Jharkhand,Ranchi,2021,0,3,5,0,0,0,0,0,0,0,0,38
Jharkhand,Sahebganj,2021,0,0,32,0,0,0,19,0,0,0,0,78
Jharkhand,Saraikela,2021,0,0,35,0,0,0,18,0,0,0,0,68
Jharkhand,Simdega,2021,0,1,0,0,0,0,0,0,0,0,0,12
Karnataka,Bagalkot,2021,1,0,33,0,0,3,0,0,0,40,0,124
Karnataka,Bengaluru City,2021,12,0,754,0,0,16,3,0,0,13,1,1342
Karnataka,Bengaluru District,2021,5,0,162,0,1,3,0,0,0,10,0,298
Karnataka,Belagavi District,2021,9,0,49,0,0,6,2,0,0,17,0,209
Karnataka,Ballari,2021,1,0,72,0,0,3,0,0,0,15,0,230
Karnataka,Bidar,2021,3,0,32,0,0,2,2,0,0,0,0,129
Karnataka,Vijayapura,2021,6,0,46,2,0,4,0,0,0,26,0,136
Karnataka,Chikkaballapura,2021,6,0,40,0,0,2,1,0,0,5,0,310
Karnataka,Chamarajnagar,2021,0,0,18,0,0,0,0,0,0,4,0,94
Karnataka,Chikkamagaluru,2021,2,0,76,0,1,3,0,0,0,10,0,219
Karnataka,Chitradurga,2021,2,0,101,0,0,2,0,0,0,4,0,201
Karnataka,Dakshina Kannada,2021,1,0,23,0,0,0,0,0,0,1,0,164
Karnataka,Davanagere,2021,4,0,104,0,0,0,0,0,0,1,0,203
Karnataka,Dharwad,2021,2,0,13,0,0,1,0,0,0,11,0,57
Karnataka,Gadag,2021,0,0,33,0,0,1,0,0,0,5,1,58
Karnataka,Kalaburgi,2021,4,0,35,0,0,0,6,0,0,4,0,119
Karnataka,Hassan,2021,2,0,67,0,0,7,0,0,0,23,0,252
Karnataka,Haveri,2021,3,0,18,0,0,0,0,0,0,0,0,209
Karnataka,Hubballi Dharwad City,2021,0,0,29,0,0,0,0,0,0,0,0,72
Karnataka,K.G.F.,2021,1,0,13,0,0,0,0,0,0,0,0,34
Karnataka,Kodagu,2021,0,0,38,0,1,0,0,0,0,1,0,106
Karnataka,Kolar,2021,0,0,39,0,0,3,2,0,0,3,1,123
Karnataka,Koppal,2021,0,0,30,0,0,1,0,0,0,3,0,79
Karnataka,Mandya,2021,1,0,120,0,0,0,0,0,0,19,0,293
Karnataka,Mangaluru City,2021,3,0,21,0,2,0,0,0,0,0,0,142
Karnataka,Mysuru City,2021,2,0,59,0,1,1,0,0,0,6,0,146
Karnataka,Mysuru District,2021,4,0,81,0,0,1,1,0,0,17,0,289
Karnataka,Raichur,2021,6,0,26,0,1,3,0,0,0,11,0,123
Karnataka,K.Railways,2021,1,0,1,0,0,0,0,0,0,0,0,5
Karnataka,Ramanagara,2021,3,0,77,0,0,1,0,0,0,10,1,256
Karnataka,Shimoga,2021,2,0,89,0,1,1,0,0,0,4,0,256
Karnataka,Tumakuru,2021,7,0,119,0,2,1,0,0,0,3,0,499
Karnataka,Udupi,2021,1,0,22,0,0,1,0,0,0,0,0,96
Karnataka,Uttara Kannada,2021,1,0,34,0,1,1,0,0,0,1,0,118
Karnataka,Yadgiri,2021,1,0,15,0,1,0,0,0,0,4,0,89
Karnataka,Belagavi City,2021,2,0,24,0,0,0,2,0,0,0,1,107
Karnataka,Kalaburgi City,2021,1,0,33,0,0,2,0,0,0,2,0,74
Kerala,Alapuzha,2021,1,0,11,0,0,0,0,0,0,2,0,236
Kerala,Ernakulam Commr.,2021,1,0,10,0,0,4,1,0,0,0,0,138
Kerala,Ernakulam Rural,2021,3,0,22,0,0,1,0,0,0,0,2,229
Kerala,Idukki,2021,3,0,11,0,0,0,0,0,0,4,0,286
Kerala,Kannur City,2021,3,0,5,0,0,0,0,0,0,0,0,115
Kerala,Kasargod,2021,2,0,10,0,2,2,0,0,0,0,0,216
Kerala,Kollam Commr.,2021,2,0,4,0,0,0,0,0,0,0,0,151
Kerala,Kollam Rural,2021,3,0,3,0,0,0,0,0,0,0,0,261
Kerala,Kottayam,2021,3,0,19,0,0,0,0,0,0,0,0,214
Kerala,Kozhikode Commr.,2021,1,0,19,0,0,1,0,0,0,0,3,162
Kerala,Kozhikode Rural,2021,4,0,22,0,0,0,0,0,0,0,0,208
Kerala,Malappuram,2021,1,0,35,0,0,3,0,0,0,2,0,559
Kerala,Palakkad,2021,3,0,24,0,2,1,0,0,0,0,0,309
Kerala,Pathanamthitta,2021,2,0,6,0,0,0,1,0,0,0,0,171
Kerala,Railways,2021,0,0,0,0,0,0,0,0,0,1,0,7
Kerala,Thrissur Commr.,2021,3,0,6,0,0,0,0,0,0,0,1,193
Kerala,Thrissur Rural,2021,0,0,13,0,0,0,0,0,0,2,0,211
Kerala,Trivandrum Commr.,2021,1,0,11,0,0,0,0,0,0,0,0,144
Kerala,Trivandrum Rural,2021,3,0,16,0,0,2,0,0,0,1,2,418
Kerala,Wayanadu,2021,0,0,10,0,0,0,0,0,0,0,0,185
Kerala,Crime Branch,2021,0,0,0,0,0,0,0,0,0,0,0,1
Kerala,Kannur Rural,2021,2,0,2,0,1,0,0,0,0,0,0,122
Madhya Pradesh,Agar,2021,1,0,26,0,0,0,0,0,0,0,0,91
Madhya Pradesh,Alirajpur,2021,2,0,56,0,2,0,0,0,0,0,0,195
Madhya Pradesh,Anuppur,2021,2,0,107,0,1,4,0,0,0,0,0,230
Madhya Pradesh,Ashok Nagar,2021,5,0,69,0,1,4,0,0,0,0,0,244
Madhya Pradesh,Balaghat,2021,7,0,180,0,1,0,0,0,1,0,0,363
Madhya Pradesh,Barwani,2021,1,0,78,0,7,1,0,0,0,0,0,234
Madhya Pradesh,Betul,2021,2,0,127,0,1,8,0,0,0,0,0,207
Madhya Pradesh,Bhind,2021,0,0,114,0,0,0,0,0,0,0,0,183
Madhya Pradesh,Bhopal,2021,4,0,548,0,0,8,0,0,0,0,0,872
Madhya Pradesh,Bhopal Railway,2021,0,0,7,0,0,1,0,0,0,0,0,9
Madhya Pradesh,Burhanpur,2021,1,0,55,0,0,1,1,0,0,0,0,166
Madhya Pradesh,Chhatarpur,2021,5,0,210,0,3,0,0,0,0,0,0,375
Madhya Pradesh,Chhindwara,2021,4,0,148,1,0,5,0,0,0,0,0,262
Madhya Pradesh,Damoh,2021,0,0,165,0,5,10,0,0,0,1,0,273
Madhya Pradesh,Datia,2021,3,0,50,0,0,2,0,0,0,0,0,105
Madhya Pradesh,Dewas,2021,1,0,156,1,1,0,4,0,0,0,0,431
Madhya Pradesh,Dhar,2021,3,0,358,0,2,7,0,0,0,0,0,737
Madhya Pradesh,Dindori,2021,2,0,113,0,1,2,0,0,0,0,0,183
Madhya Pradesh,Guna,2021,1,0,145,0,0,1,1,0,0,0,0,260
Madhya Pradesh,Gwalior,2021,9,0,306,0,1,9,0,0,0,0,0,756
Madhya Pradesh,Harda,2021,3,0,93,2,2,0,0,0,0,0,0,227
Madhya Pradesh,Hoshangabad,2021,4,0,172,0,3,0,0,0,0,0,0,390
Madhya Pradesh,Indore,2021,3,0,818,0,4,9,3,0,0,0,0,1386
Madhya Pradesh,Indore Railway,2021,0,0,8,0,0,0,0,0,0,0,0,13
Madhya Pradesh,Jabalpur,2021,4,0,330,2,0,0,0,0,0,0,0,575
Madhya Pradesh,Jabalpur Railway,2021,0,0,2,0,0,0,0,0,0,0,0,2
Madhya Pradesh,Jhabua,2021,0,0,102,0,3,1,0,0,0,0,0,143
Madhya Pradesh,Katni,2021,1,0,225,0,2,6,0,0,0,0,0,293
Madhya Pradesh,Khandwa,2021,0,0,172,0,0,6,0,0,0,0,0,322
Madhya Pradesh,Khargone,2021,3,0,202,0,1,3,0,0,0,1,0,524
Madhya Pradesh,Mandla,2021,1,0,171,1,1,2,23,0,0,0,0,285
Madhya Pradesh,Mandsaur,2021,2,0,114,0,0,5,0,0,0,0,0,262
Madhya Pradesh,Morena,2021,4,0,108,3,0,0,0,1,0,0,0,261
Madhya Pradesh,Narsinghpur,2021,1,0,164,0,2,0,11,0,0,0,0,311
Madhya Pradesh,Neemuch,2021,0,0,63,0,1,0,0,0,1,1,0,126
Madhya Pradesh,Panna,2021,1,0,180,0,3,3,0,0,0,0,0,376
Madhya Pradesh,Raisen,2021,0,0,261,0,0,0,0,0,0,0,0,510
Madhya Pradesh,Rajgarh,2021,0,0,157,9,0,0,0,0,0,0,0,280
Madhya Pradesh,Ratlam,2021,3,0,214,0,5,6,0,0,1,0,0,529
Madhya Pradesh,Rewa,2021,2,0,418,2,0,2,0,0,0,0,0,948
Madhya Pradesh,Sagar,2021,2,0,278,0,7,12,0,0,0,0,0,902
Madhya Pradesh,Satna,2021,2,0,365,0,3,13,0,0,0,0,0,584
Madhya Pradesh,Seoni,2021,3,0,180,0,2,0,0,0,0,0,0,274
Madhya Pradesh,Shahdol,2021,2,0,206,0,1,2,11,0,0,0,0,401
Madhya Pradesh,Shajapur,2021,1,0,50,0,0,2,0,0,0,0,0,214
Madhya Pradesh,Sheopur,2021,1,0,26,0,0,1,0,0,0,0,0,64
Madhya Pradesh,Shivpuri,2021,6,0,181,0,1,5,0,0,0,1,0,703
Madhya Pradesh,Sidhi,2021,1,0,69,0,5,0,8,0,0,0,0,173
Madhya Pradesh,Sehore,2021,1,0,108,0,1,1,0,0,0,0,0,333
Madhya Pradesh,Singrauli,2021,4,0,110,0,4,1,0,0,0,0,0,232
Madhya Pradesh,Tikamgarh,2021,2,0,106,1,3,1,0,0,0,0,0,215
Madhya Pradesh,Ujjain,2021,2,0,212,0,1,7,0,0,0,0,2,490
Madhya Pradesh,Umaria,2021,0,0,61,0,0,0,0,0,0,0,0,120
Madhya Pradesh,Vidisha,2021,7,0,154,0,3,4,2,0,0,0,0,407
Madhya Pradesh,Cyber Crime Cell,2021,0,0,0,0,0,0,0,0,0,0,0,5
Madhya Pradesh,Niwari,2021,0,0,39,1,0,4,0,0,0,0,0,117
Maharashtra,Ahmednagar,2021,1,0,133,0,1,0,5,0,0,9,0,313
Maharashtra,Akola,2021,3,1,86,0,0,2,0,0,0,0,0,217
Maharashtra,Amravati Commr.,2021,1,0,111,0,1,0,1,0,0,5,1,232
Maharashtra,Amravati Rural,2021,2,2,151,0,0,3,0,0,0,0,0,261
Maharashtra,Aurangabad Commr.,2021,1,0,155,1,0,2,2,0,0,2,0,288
Maharashtra,Aurangabad Rural,2021,2,0,100,0,0,4,0,0,0,0,0,192
Maharashtra,Beed,2021,6,0,97,1,3,2,3,0,0,2,0,271
Maharashtra,Bhandara,2021,1,12,71,0,0,0,0,0,0,1,0,138
Maharashtra,Buldhana,2021,6,0,125,0,3,6,3,0,0,2,0,325
Maharashtra,Chandrapur,2021,3,0,215,0,3,2,0,0,0,1,0,362
Maharashtra,Dhule,2021,0,0,122,0,0,5,0,0,0,0,0,176
Maharashtra,Gadchiroli,2021,1,0,50,0,0,0,0,0,0,0,0,121
Maharashtra,Gondia,2021,1,0,71,0,0,0,0,0,0,2,0,143
Maharashtra,Hingoli,2021,1,0,39,0,0,4,2,0,0,1,0,84
Maharashtra,Jalgaon,2021,4,0,217,0,4,11,0,0,0,1,0,379
Maharashtra,Jalna,2021,3,0,21,0,0,0,0,0,0,0,0,169
Maharashtra,Kolhapur,2021,7,0,206,0,2,1,0,0,0,4,1,419
Maharashtra,Latur,2021,3,0,128,0,5,1,1,0,0,2,0,212
Maharashtra,Mumbai Commr.,2021,8,0,1561,1,0,7,2,0,0,0,1,2762
Maharashtra,Mumbai Railway,2021,2,0,10,0,0,1,0,0,0,0,0,88
Maharashtra,Nagpur Commr.,2021,5,0,399,0,0,3,1,0,0,0,0,936
Maharashtra,Nagpur Railway,2021,0,0,3,0,0,0,0,0,0,0,0,5
Maharashtra,Nagpur Rural,2021,5,0,103,0,1,4,0,0,0,0,0,219
Maharashtra,Nanded,2021,6,0,126,0,1,8,0,0,0,0,0,254
Maharashtra,Nandurbar,2021,1,0,74,0,0,1,0,0,0,0,2,120
Maharashtra,Nasik Commr.,2021,4,0,214,0,0,3,0,0,0,0,0,290
Maharashtra,Nasik Rural,2021,7,1,380,0,0,6,3,0,0,5,0,540
Maharashtra,Navi Mumbai,2021,3,0,295,0,1,9,1,0,0,1,0,510
Maharashtra,Osmanabad,2021,2,0,89,0,1,4,0,0,0,1,0,160
Maharashtra,Palghar,2021,3,0,90,0,3,0,0,0,0,2,0,151
Maharashtra,Parbhani,2021,1,0,74,0,0,4,0,0,0,2,0,167
Maharashtra,Pune Commr.,2021,8,0,558,0,0,10,0,0,1,3,0,835
Maharashtra,Pune Railway,2021,0,0,2,0,0,1,0,0,0,0,0,5
Maharashtra,Pune Rural,2021,4,0,379,0,12,2,0,0,0,6,0,680
Maharashtra,Raigad,2021,5,0,126,0,1,2,0,0,0,0,0,196
Maharashtra,Ratnagiri,2021,1,0,80,0,0,0,0,0,0,0,0,137
Maharashtra,Sangli,2021,2,10,160,0,0,0,1,0,0,8,0,259
Maharashtra,Satara,2021,6,0,198,0,0,3,5,0,0,0,0,405
Maharashtra,Sindhudurg,2021,0,0,24,0,0,0,0,0,1,0,0,60
Maharashtra,Solapur Commr.,2021,1,0,75,0,0,2,0,0,0,1,0,189
Maharashtra,Solapur Rural,2021,5,2,199,0,2,3,0,0,0,14,0,427
Maharashtra,Thane Commr.,2021,6,0,827,0,2,4,0,0,0,1,0,1223
Maharashtra,Thane Rural,2021,1,0,151,0,0,1,0,0,0,0,0,231
Maharashtra,Wardha,2021,2,0,112,0,0,0,0,0,0,1,0,216
Maharashtra,Washim,2021,2,0,59,0,1,0,0,0,0,0,0,114
Maharashtra,Yavatmal,2021,4,0,150,1,0,1,0,0,0,4,0,327
Maharashtra,Pimpri Chinchwad City,2021,3,0,446,0,1,7,2,0,0,0,0,640
Maharashtra,Aurangabad Railway,2021,0,0,5,0,0,2,0,0,0,0,0,9
Maharashtra,Mira Bhayandar Vasai Virar Commr.,2021,3,0,488,2,0,1,4,0,0,1,0,804
Manipur,Bishnupur,2021,0,0,0,0,0,0,0,0,0,2,0,16
Manipur,Chandel,2021,0,0,1,0,0,0,0,0,0,0,0,2
Manipur,Churachandpur,2021,0,0,1,0,0,0,0,0,0,0,0,5
Manipur,CID,2021,0,0,0,0,0,0,0,0,0,0,0,1
Manipur,Imphal East,2021,0,0,2,0,0,0,2,0,0,0,0,23
Manipur,Imphal West,2021,0,0,11,0,0,0,5,0,0,0,0,27
Manipur,Senapati,2021,0,0,0,0,0,0,0,0,0,0,0,3
Manipur,Tamenglong,2021,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,Thoubal,2021,1,0,9,0,0,0,8,0,0,0,0,28
Manipur,Ukhrul,2021,0,0,0,0,0,0,0,0,0,0,0,5
Manipur,Kakching,2021,0,0,11,0,0,0,2,0,0,0,0,22
Manipur,Kamjong,2021,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,Kangpokpi,2021,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,Jiribam,2021,0,0,0,0,0,0,0,0,0,0,0,2
Manipur,Noney,2021,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,Pherzawl,2021,0,0,0,0,0,0,0,0,0,0,0,2
Manipur,Tengnoupal,2021,0,0,1,0,0,0,0,0,0,0,0,7
Manipur,Narcotic,2021,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,Garo Hills East,2021,0,0,1,0,0,0,1,0,0,0,0,14
Meghalaya,Garo Hills North,2021,0,0,1,0,0,0,0,0,0,0,0,9
Meghalaya,Garo Hills South,2021,1,0,1,0,0,0,1,0,0,0,0,19
Meghalaya,Garo Hills South West,2021,0,0,0,0,0,0,0,0,0,0,0,17
Meghalaya,Garo Hills West,2021,0,1,11,0,1,0,11,0,0,0,0,38
Meghalaya,Jaintia Hills West,2021,1,0,2,0,0,0,0,0,0,0,0,39
Meghalaya,Jaintia Hills East,2021,0,0,13,0,0,0,0,0,0,0,0,38
Meghalaya,Khasi Hills East,2021,0,0,32,0,0,0,3,0,0,0,0,168
Meghalaya,Khasi Hills South West,2021,1,0,0,0,0,0,0,0,0,0,0,20
Meghalaya,Khasi Hills West,2021,0,0,0,0,0,0,0,0,0,0,0,62
Meghalaya,Ri-Bhoi,2021,0,0,2,0,0,0,1,0,0,0,0,57
Meghalaya,Cyber Cell,2021,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,Aizawl,2021,0,0,0,0,0,0,0,0,0,0,0,48
Mizoram,Champhai,2021,0,0,0,0,0,0,0,0,0,0,0,7
Mizoram,Kolasib,2021,0,1,0,0,0,0,0,0,0,0,0,15
Mizoram,Lawngtlai,2021,0,0,0,0,0,0,0,0,0,0,0,9
Mizoram,Lunglei,2021,0,0,1,0,0,0,0,0,0,0,0,10
Mizoram,Mamit,2021,0,0,1,0,0,0,0,0,0,0,0,18
Mizoram,Saiha,2021,1,0,0,0,0,0,0,0,0,0,0,1
Mizoram,Serchhip,2021,0,0,0,0,0,0,0,0,0,0,0,7
Mizoram,Spl Narcotic,2021,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,Saitual,2021,0,0,0,0,0,0,0,0,0,0,0,1
Mizoram,Khawzawl,2021,0,1,0,0,0,0,0,0,0,0,0,6
Mizoram,Hnahthial,2021,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,Cyber,2021,0,0,0,0,0,0,0,0,0,0,0,0
